0,Hebrews,2,7,"<span class=""unique_phrase"">You</span> <span class=""unique_phrase"">made</span> them a <span class=""unique_phrase""><span class=""unique_chapter"">little</span></span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">lower</span></span></span> <span class=""unique_phrase""><span class=""unique_chapter"">than</span></span> the <span class=""unique_phrase"">angels</span>; <span class=""unique_phrase"">you</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">crowned</span></span></span> <span class=""unique_phrase"">them</span> <span class=""unique_phrase""><span class=""unique_chapter"">with</span></span> <span class=""unique_phrase"">glory</span> and <span class=""unique_chapter"">honor</span>"
0,Hebrews,2,8,"<span class=""unique_phrase"">and</span> <span class=""unique_phrase"">put</span> <span class=""unique_phrase"">everything</span> <span class=""unique_phrase"">under</span> <span class=""unique_phrase"">their</span> <span class=""unique_phrase""><span class=""unique_chapter"">feet</span></span>."" <span class=""unique_phrase"">In</span> <span class=""unique_phrase""><span class=""unique_chapter"">putting</span></span> <span class=""unique_phrase"">everything</span> <span class=""unique_phrase"">under</span> <span class=""unique_phrase"">them</span>, <span class=""unique_phrase"">God</span> <span class=""unique_phrase""><span class=""unique_chapter"">left</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">nothing</span></span> <span class=""unique_phrase"">that</span> is <span class=""unique_phrase"">not</span> <span class=""unique_phrase"">subject</span> to <span class=""unique_phrase"">them</span>. <span class=""unique_phrase""><span class=""unique_chapter"">Yet</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">at</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">present</span></span> <span class=""unique_phrase"">we</span> do not <span class=""unique_phrase""><span class=""unique_chapter"">see</span></span> <span class=""unique_phrase"">everything</span> <span class=""unique_phrase"">subject</span> to them."
1,Hebrews,2,10,"<span class=""unique_phrase"">In</span> <span class=""unique_phrase""><span class=""unique_chapter"">bringing</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">many</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">sons</span></span> and <span class=""unique_phrase""><span class=""unique_chapter"">daughters</span></span> <span class=""unique_phrase"">to</span> <span class=""unique_phrase"">glory</span>, <span class=""unique_phrase"">it</span> <span class=""unique_phrase"">was</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">fitting</span></span></span> <span class=""unique_phrase"">that</span> God, <span class=""unique_phrase"">for</span> <span class=""unique_phrase"">whom</span> <span class=""unique_phrase"">and</span> through <span class=""unique_phrase"">whom</span> <span class=""unique_phrase"">everything</span> <span class=""unique_phrase""><span class=""unique_chapter"">exists</span></span>, <span class=""unique_phrase""><span class=""unique_chapter"">should</span></span> <span class=""unique_phrase"">make</span> the <span class=""unique_phrase""><span class=""unique_chapter"">pioneer</span></span> <span class=""unique_phrase"">of</span> <span class=""unique_phrase"">their</span> <span class=""unique_phrase"">salvation</span> <span class=""unique_phrase""><span class=""unique_chapter"">perfect</span></span> <span class=""unique_phrase"">through</span> <span class=""unique_phrase"">what</span> he suffered."
0,Hebrews,2,11,"<span class=""unique_chapter"">Both</span> the <span class=""unique_chapter"">one</span> <span class=""unique_phrase"">who</span> <span class=""unique_phrase""><span class=""unique_chapter"">makes</span></span> <span class=""unique_phrase"">people</span> holy and those who <span class=""unique_phrase"">are</span> <span class=""unique_phrase"">made</span> <span class=""unique_phrase"">holy</span> <span class=""unique_phrase"">are</span> <span class=""unique_phrase"">of</span> the <span class=""unique_phrase""><span class=""unique_chapter"">same</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">family</span></span>. <span class=""unique_phrase"">So</span> <span class=""unique_phrase""><span class=""unique_chapter"">Jesus</span></span> <span class=""unique_phrase"">is</span> not <span class=""unique_chapter"">ashamed</span> <span class=""unique_phrase"">to</span> <span class=""unique_phrase""><span class=""unique_chapter"">call</span></span> <span class=""unique_phrase"">them</span> <span class=""unique_phrase"">brothers</span> and sisters."
0,Hebrews,2,12,"He <span class=""unique_phrase"">says</span>, ""<span class=""unique_phrase"">I</span> <span class=""unique_phrase"">will</span> <span class=""unique_phrase""><span class=""unique_chapter"">declare</span></span> <span class=""unique_phrase"">your</span> <span class=""unique_phrase""><span class=""unique_chapter"">name</span></span> <span class=""unique_phrase"">to</span> my brothers and <span class=""unique_phrase"">sisters</span>; <span class=""unique_phrase"">in</span> <span class=""unique_phrase"">the</span> <span class=""unique_phrase""><span class=""unique_chapter"">assembly</span></span> <span class=""unique_phrase"">I</span> <span class=""unique_phrase"">will</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">sing</span></span></span> <span class=""unique_phrase"">your</span> <span class=""unique_phrase""><span class=""unique_chapter"">praises</span></span>."""
1,Hebrews,2,13,"And again, ""I will put <span class=""unique_phrase"">my</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">trust</span></span></span> <span class=""unique_phrase"">in</span> him."" And again he <span class=""unique_phrase"">says</span>, ""<span class=""unique_phrase""><span class=""unique_chapter"">Here</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">am</span></span> <span class=""unique_phrase"">I</span>, <span class=""unique_phrase"">and</span> the <span class=""unique_phrase"">children</span> <span class=""unique_phrase"">God</span> has <span class=""unique_phrase""><span class=""unique_chapter"">given</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">me</span></span>."""
1,Hebrews,2,14,"Since the <span class=""unique_phrase"">children</span> <span class=""unique_phrase"">have</span> <span class=""unique_phrase""><span class=""unique_chapter"">flesh</span></span> <span class=""unique_phrase"">and</span> <span class=""unique_phrase""><span class=""unique_chapter"">blood</span></span>, <span class=""unique_phrase"">he</span> <span class=""unique_phrase""><span class=""unique_chapter"">too</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">shared</span></span> in <span class=""unique_phrase"">their</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">humanity</span></span></span> <span class=""unique_phrase"">so</span> that by <span class=""unique_phrase"">his</span> <span class=""unique_phrase"">death</span> he <span class=""unique_phrase"">might</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">break</span></span></span> <span class=""unique_phrase"">the</span> power of him <span class=""unique_phrase"">who</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">holds</span></span></span> <span class=""unique_phrase"">the</span> power of <span class=""unique_phrase"">death</span>--<span class=""unique_phrase"">that</span> is, the <span class=""unique_chapter"">devil</span> --"
0,Hebrews,2,15,"<span class=""unique_phrase"">and</span> <span class=""unique_phrase""><span class=""unique_chapter"">free</span></span> <span class=""unique_phrase"">those</span> <span class=""unique_phrase"">who</span> <span class=""unique_phrase""><span class=""unique_chapter"">all</span></span> <span class=""unique_phrase"">their</span> <span class=""unique_phrase""><span class=""unique_chapter"">lives</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">were</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">held</span></span> <span class=""unique_phrase"">in</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">slavery</span></span></span> <span class=""unique_phrase"">by</span> <span class=""unique_phrase"">their</span> <span class=""unique_phrase""><span class=""unique_chapter"">fear</span></span> of death."
0,Hebrews,2,16,"<span class=""unique_phrase"">For</span> <span class=""unique_phrase""><span class=""unique_chapter"">surely</span></span> <span class=""unique_phrase"">it</span> is <span class=""unique_phrase"">not</span> <span class=""unique_phrase"">angels</span> <span class=""unique_phrase"">he</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">helps</span></span></span>, <span class=""unique_phrase"">but</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">Abraham's</span></span></span> <span class=""unique_phrase""><span class=""unique_chapter"">descendants</span></span>."
0,Hebrews,2,17,"For this <span class=""unique_phrase""><span class=""unique_chapter"">reason</span></span> <span class=""unique_phrase"">he</span> <span class=""unique_chapter"">had</span> to <span class=""unique_chapter"">be</span> <span class=""unique_phrase"">made</span> <span class=""unique_phrase""><span class=""unique_chapter"">like</span></span> <span class=""unique_phrase"">them</span>, <span class=""unique_phrase""><span class=""unique_chapter"">fully</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">human</span></span> <span class=""unique_phrase"">in</span> every <span class=""unique_chapter"">way</span>, in <span class=""unique_chapter"">order</span> that he <span class=""unique_phrase"">might</span> <span class=""unique_phrase""><span class=""unique_chapter"">become</span></span> <span class=""unique_phrase"">a</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">merciful</span></span></span> <span class=""unique_phrase"">and</span> <span class=""unique_phrase""><span class=""unique_chapter"">faithful</span></span> <span class=""unique_phrase""><span class=""unique_chapter"">high</span></span> <span class=""unique_chapter"">priest</span> <span class=""unique_phrase"">in</span> <span class=""unique_phrase""><span class=""unique_chapter""><span class=""unique_word"">service</span></span></span> <span class=""unique_phrase"">to</span> God, and that he <span class=""unique_phrase"">might</span> <span class=""unique_phrase"">make</span> <span class=""unique_phrase""><span class=""unique_chapter"">atonement</span></span> <span class=""unique_phrase"">for</span> the <span class=""unique_chapter"">sins</span> of the people."
0,Hebrews,2,18,"<span class=""unique_chapter"">Because</span> he <span class=""unique_phrase""><span class=""unique_chapter"">himself</span></span> <span class=""unique_phrase"">suffered</span> <span class=""unique_phrase""><span class=""unique_chapter"">when</span></span> he <span class=""unique_phrase"">was</span> <span class=""unique_phrase"">tempted</span>, <span class=""unique_phrase"">he</span> is <span class=""unique_chapter"">able</span> to <span class=""unique_phrase""><span class=""unique_chapter"">help</span></span> <span class=""unique_phrase"">those</span> who are <span class=""unique_phrase""><span class=""unique_chapter"">being</span></span> <span class=""unique_phrase"">tempted</span>."
